2.0625000 58
0.3500744 27 42143
0.3500744 29 42143
0.3500744 26 90307
0.3500744 23 45153
0.3500744 25 45153
0.3500744 22 93317
0.3500744 19 46658
0.3500744 21 46658
0.3500744 18 94822
0.3500744 15 47411
0.3500744 17 47411
0.3500744 14 95575
0.3500744 11 47787
0.3500744 13 47787
0.3500744 10 95951
0.3500744 7 47975
0.3500744 9 47975
0.3500744 6 96139
0.3500744 3 48069
0.3500744 5 48069
0.3500744 2 96233
0.3500744 1 96233
0.9446299 80 0
0.9446399 4 36333
0.9446399 8 36333
0.9446399 12 36333
0.9446399 16 36333
0.9446399 20 36333
0.9446399 24 36333
0.9446399 28 36333
0.9446399 32 36333
0.9446399 36 36333
0.9446399 39 36333
0.9446399 38 36333
0.9446399 35 18166
0.9446399 37 18166
0.9446399 34 54499
0.9446399 31 27249
0.9446399 33 27249
0.9446399 30 63582
0.9446399 26 78476
0.9446399 22 81486
0.9446399 18 82991
0.9446399 15 41495
0.9446399 17 41495
0.9446399 14 77828
0.9446399 10 84120
0.9446399 6 84308
0.9446399 2 84402
0.9446399 1 84402
0.9446687 27 31791
0.9446687 29 31791
0.9446687 26 68124
0.9446735 11 38914
0.9446735 13 38914
0.9446735 10 75247
0.9446802 23 34062
0.9446802 25 34062
0.9446802 22 70395
0.9446830 7 37623
0.9446830 9 37623
0.9446830 6 73956
0.9446853 19 35197
0.9446853 21 35197
0.9446853 18 71530
0.9446853 15 35765
0.9446853 17 35765
0.9446853 14 72098
0.9446853 11 36049
0.9446853 13 36049
0.9446853 10 72382
0.9446853 7 36191
0.9446853 9 36191
0.9446853 6 72524
0.9446868 3 36262
0.9446868 5 36262
0.9446868 2 72595
0.9446868 1 72595
1.1891975 43 0
1.1891975 118 0
1.4917780 81 0
1.4917813 4 3204
1.4917813 8 3204
1.4917813 12 3204
1.4917813 16 3204
1.4917813 20 3204
1.4917813 24 3204
1.4917813 28 3204
1.4917813 32 3204
1.4917813 36 3204
1.4917813 39 3204
1.4917813 38 3204
1.4917813 34 21370
1.4917813 30 30453
1.4917813 27 15226
1.4917813 29 15226
1.4917813 26 18430
1.4917813 23 9215
1.4917813 25 9215
1.4917813 22 12419
1.4917813 18 38401
1.4917813 15 19200
1.4917813 17 19200
1.4917813 14 22404
1.4917813 11 11202
1.4917813 13 11202
1.4917813 10 14406
1.4917813 7 7203
1.4917813 9 7203
1.4917813 6 10407
1.4917813 3 5203
1.4917813 5 5203
1.4917813 2 8407
1.4917813 1 8407
1.4917907 19 6209
1.4917907 21 6209
1.4917907 18 9413
1.4917907 15 4706
1.4917907 17 4706
1.4917907 14 7910
1.4917907 11 3955
1.4917907 13 3955
1.4917907 10 7159
1.4917907 7 3579
1.4917907 9 3579
1.4917907 6 6783
1.4917907 3 3391
1.4917907 5 3391
1.4917907 2 6595
1.4917907 1 6595
1.4917978 31 10685
1.4917978 33 10685
1.4917978 30 13889
1.4917978 35 1602
1.4917978 37 1602
1.4917978 34 4806
1.4917978 31 2403
1.4917978 33 2403
1.4917978 30 5607
1.4917978 27 2803
1.4917978 29 2803
1.4917978 26 6007
1.4917978 23 3003
1.4917978 25 3003
1.4917978 22 6207
1.4917978 19 3103
1.4917978 21 3103
1.4917978 18 6307
1.4917978 15 3153
1.4917978 17 3153
1.4917978 14 6357
1.4917978 11 3178
1.4917978 13 3178
1.4917978 10 6382
1.4917978 7 3191
1.4917978 9 3191
1.4917978 6 6395
1.4917978 3 3197
1.4917978 5 3197
1.4917978 2 6401
1.4917978 1 6401
5.1370152 112 0
5.1376978 4 0
5.1376978 8 0
5.1376978 12 0
5.1376978 16 0
5.1376978 20 0
5.1376978 24 0
5.1376978 28 0
5.1376978 32 0
5.1376978 36 0
5.1376978 39 0
5.1376978 38 0
5.1376978 35 0
5.1376978 37 0
5.1376978 34 0
5.1376978 31 0
5.1376978 33 0
5.1376978 30 0
5.1376978 26 2803
5.1376978 22 3003
5.1376978 18 3103
5.1376978 14 3153
5.1376978 10 3178
5.1376978 7 1589
5.1376978 9 1589
5.1376978 6 1589
5.1376978 2 3197
5.1376978 1 3197
5.1383481 27 0
5.1383481 29 0
5.1383481 26 0
5.1384566 3 794
5.1384566 5 794
5.1384566 2 794
5.1384566 1 794
5.1386084 23 0
5.1386084 25 0
5.1386084 22 0
5.1387259 19 0
5.1387259 21 0
5.1387259 18 0
5.1387818 15 0
5.1387818 17 0
5.1387818 14 0
5.1388092 11 0
5.1388092 13 0
5.1388092 10 0
5.1388092 7 0
5.1388092 9 0
5.1388092 6 0
5.1388094 3 0
5.1388094 5 0
5.1388094 1 0
5.1388094 2 0
5.1388094 3 0
5.1388094 4 0
5.1388094 5 0
5.1388094 6 0
5.1388094 7 0
5.1388094 8 0
5.1388094 9 0
5.1388094 10 0
5.1388094 11 0
5.1388094 12 0
5.1388094 13 0
5.1388094 14 0
5.1388094 15 0
5.1388094 16 0
5.1388094 17 0
5.1388094 18 0
5.1388094 19 0
5.1388094 20 0
5.1388094 21 0
5.1388094 22 0
5.1388094 23 0
5.1388094 24 0
5.1388094 25 0
5.1388094 26 0
5.1388094 27 0
5.1388094 28 0
5.1388094 29 0
5.1388094 30 0
5.1388094 31 0
5.1388094 32 0
5.1388094 33 0
5.1388094 34 0
5.1388094 35 0
5.1388094 36 0
5.1388094 37 0
5.1388094 38 0
5.1388094 39 0
5.1388094 40 0
5.1388094 41 0
5.1388094 42 0
5.1388094 43 0
5.1388094 44 0
5.1388094 45 0
5.1388094 46 0
5.1388094 47 0
5.1388094 48 0
5.1388094 49 0
5.1388094 50 0
5.1388094 51 0
5.1388094 52 0
5.1388094 53 0
5.1388094 54 0
5.1388094 55 0
5.1388094 56 0
5.1388094 57 0
5.1388094 58 0
5.1388094 59 0
5.1388094 60 0
5.1388094 61 0
5.1388094 62 0
5.1388094 63 0
5.1388094 64 0
5.1388094 65 0
5.1388094 66 0
5.1388094 67 0
5.1388094 68 0
5.1388094 69 0
5.1388094 70 0
5.1388094 71 0
5.1388094 72 0
5.1388094 73 0
5.1388094 74 0
5.1388094 75 0
5.1388094 76 0
5.1388094 77 0
5.1388094 78 0
5.1388094 79 0
5.1388094 80 0
5.1388094 81 0
5.1388094 82 0
5.1388094 83 0
5.1388094 84 0
5.1388094 85 0
5.1388094 86 0
5.1388094 87 0
5.1388094 88 0
5.1388094 89 0
5.1388094 90 0
5.1388094 91 0
5.1388094 92 0
5.1388094 93 0
5.1388094 94 0
5.1388094 95 0
5.1388094 96 0
5.1388094 97 0
5.1388094 98 0
5.1388094 99 0
5.1388094 100 0
5.1388094 101 0
5.1388094 102 0
5.1388094 103 0
5.1388094 104 0
5.1388094 105 0
5.1388094 106 0
5.1388094 107 0
5.1388094 108 0
5.1388094 109 0
5.1388094 110 0
5.1388094 111 0
5.1388094 112 0
5.1388094 113 0
5.1388094 114 0
5.1388094 115 0
5.1388094 116 0
5.1388094 117 0
5.1388094 118 0
5.1388094 119 0
5.1388094 120 0
5.1388094 121 0
5.1388094 122 0
5.1388094 123 0
5.1388094 124 0
5.1388094 125 0
5.1388094 126 0
5.1388094 127 0
5.1388094 128 0
5.1388094 129 0
5.1388094 130 0
5.1388094 131 0
5.1388094 132 0
5.1388094 133 0
5.1388094 134 0
5.1388094 135 0
5.1388094 136 0
5.1388094 137 0
5.1388094 138 0

